user_name,pubtime,type,content,trans_num,comment_num,like_num,location,wb_type,,,,,,
双桦检察,2020年08月13日08:23,0,①国务院联防联控机制：开展农贸集贸市场风险大排查；②文旅部：剧院等演出场所限流提至50%；③#一境外输入新冠患者治愈数月复阳#；④#镇江男老师不雅视频发布者已投案#；⑤一女子被天降长钉砸中头部入院，当时怀中还抱着婴儿；⑥北京解除暴雨橙色预警信号......#外防输入 内防反弹# （正义网） ,8,72,57,,原创,,,,,,
株洲共青团,2020年08月13日08:23,0, 暴雨天气我们应该注意什么呢？一起来学习一下吧。 (@北海消防119 ) ,,,,,原创,官方认证,,,,,
是獭不是懒520,2020年08月13日08:23,0,昨晚微博上不还在调侃你以为的北京暴雨和实际的北京暴雨吗？看来有些事情也别太早下定论！ ,,,3,,原创,普通用户,,,,,
中国气象数据,2020年08月13日08:23,1,#小据天气播报# 【昨日北京遭遇入汛以来最强降雨 今日午后逐渐转晴昨天（12日），北京遭遇了今年入汛以来的最强降雨，全市普降暴雨、沿山一带大暴雨。经过昨晚雨水的“洗礼”，预计今天午后，北京将会逐渐转晴。早晨至上午，北京仍有小雨，因此早高峰时道路湿滑，提醒市民出行注意交通安全。 昨晚，北京“说好的暴雨”终究还是如约而至。根据北京市气象台官方微博今早发布的最新消息，监测显示，12日11时至13日6时全市平均降水量达69.2毫米，城区平均92.8毫米，东北68.6毫米，西北68.5毫米，西南64.3毫米，东南45.8毫米，城区最大出现在海淀香山153.0毫米，全市最大出现在昌平沙河水库156.6毫米。今晨，北京部分地区仍有雨水淅沥。根据北京市气象台今早6时发布的最新预报，今天早晨到白天，北京阴有小雨转晴，南风二三级，最高气温33℃；夜间晴间多云，南转北风一二级，最低气温24℃。虽说，今天是雨过天晴气温升，但预计15日起，北京的雨水又将频繁“打卡”。届时，在雨水的打压下，气温也会比较低迷。气象专家提醒，受降雨影响，今日早高峰道路湿滑，司机朋友驾车出行需注意交通安全；午后天气转晴，体感闷热，紫外线强，注意防暑防晒、勤补水；此外，山区地质灾害风险较高，市民需谨慎出行。 ,1,1,3,,原创,,,,,,
桃面小飞,2020年08月13日08:23,0,希望如果下大暴雨，大家尽量别点外卖了，安全最重要 ,,,,,原创,,,,,,
钦州检察,2020年08月13日08:23,1,【迎着风雨向前冲12日傍晚18时许，天安门广场地区突降大雨，武警官兵坚守一线！致敬最可爱的人（央广军事）  ,,1,,,原创,官方认证,,,,,
Rani小小小老师,2020年08月13日08:24,0,来自大哥梦中惊醒的牵挂 ,,2,1,,原创,,,,,,
北海以北的階梯,2020年08月13日08:24,1,早安北京～大暴雨??的洗礼让今天更加美好 ,,,1,,原创,,,,,,
少年少年ing,2020年08月13日08:24,1,朋友圈等了一天的雨终于来了，半夜大部分人回到家了才下，这雨还挺贴心的。 ,,,,,原创,个人认证,,,,,
壹股红,2020年08月13日08:24,1,新一轮大暴雨又来了，看好海绵城市概念，污水处理，水利工程，管道等相关公司。 ,1,28,66,,原创,,,,,,
禁cue你年爹,2020年08月13日08:24,0,下雨了就少点外卖嘛虽然是会让外卖小哥少收入 但是安全最重要啊 ,,,3,,原创,个人认证,,,,,
烈风警报-,2020年08月13日08:24,0, @气象北京 图一预报图图二实况图 预报的够准了吧 最强降雨落区都划对了杠精都哪去了小编和气象工作人员真的辛苦了 ,,,3,,原创,普通用户,,,,,
牵念y,2020年08月13日08:25,0,希望我爱的人都好 ,,,,,原创,普通用户,,,,,
见鹿见鲸梦醒时见你,2020年08月13日08:25,0,燃烧的陀螺仪 终于众望所归，完美结束了#早安# ,,3,1,,原创,普通用户,,,,,
七草V,2020年08月13日08:26,0,希望如果下大暴雨，大家尽量别点外卖了，安全最重要 ！ ,,,,,原创,,,,,,
海口市气象台,2020年08月13日08:26,0,【100秒视频，告诉你暴雨洪涝灾害中如何自救！暴雨天气极易诱发洪涝灾害，发生洪涝灾害如何自救？又有哪些注意事项？戳视频！（新京报）  ,,,,,原创,,,,,,
机智小傻子186,2020年08月13日08:26,0,一定一定要注意安全！ ,,,,,原创,普通用户,,,,,
10个肉串3个翅,2020年08月13日08:26,1, 昨天的大雨和18年9月底你冒雨赶来公司附近接我一样大 你的手机还没换非常爱坏 脾气急的它在关键时刻掉水里了那时的你凭着感觉找到我全身被雨淋透了出现在我面前的一刻心都化了久久不能忘记你出现时的模样 ,,,3,,原创,,,,,,
车报导,2020年08月13日08:26,1,受雷雨天气影响，昨日首都机场取消航班142架次，大兴机场取消185架次航班。北京市应急管理局：已关闭涉山涉水景区191个。八达岭长城景区继续暂停开放，恢复时间将另行通知。 12日11时至21时，北京房山西石门已达大暴雨级别。雨后三里屯南路西侧一棵20余米的大杨树连根拔起，砸在停在路边的七辆轿车上。 ,,1,1,,原创,个人认证,,,,,
元气满满的果冻喵,2020年08月13日08:26,0, 安全第一呀，小伙伴们都要注意安全 ,,,1,,原创,个人认证,,,,,
勾圈开,2020年08月13日08:27,1,北京下暴雨。不知道我们的小宇还好吗？,,,,,原创,,,,,,
笨笨澎澎悠悠,2020年08月13日08:27,1,北京一夜暴雨??不过不经历风雨怎能见彩虹?不承受磨难怎能成长  ,,28,,,原创,,,,,,
倾雨白夜,2020年08月13日08:27,0,雨落狂流之暗 ,,,1,,原创,个人认证,,,,,
Lily_想投进三分球,2020年08月13日08:27,1,印象最深的大暴雨应该就是初一军训时那场7.21大暴雨了吧(当时在大食堂看了好久的电影)。不过昨晚的雨下的也太凶了，半夜被吵醒 ,,5,1,,原创,普通用户,,,,,
喵咪小姐2016,2020年08月13日08:27,0, 带着美景去上班班～ ,,4,2,,原创,普通用户,,,,,
Yumville·,2020年08月13日08:27,0, 下大暴雨这是换地方了吗？我接了半个月的暴雨红色预警然而济南天天小雨一场就打发我了 ,,3,,,原创,个人认证,,,,,
兰舍国际艺术壁材,2020年08月13日08:28,0,#装修经验谈# #家居装修# #家居美学# #家居# #装修这件事# 灰色色调清冷，有一种自带的轻奢感。灰色作为主色调，给人宽敞干练的感觉，比白色更显档次、比深色更加清透。月光灰带来的沉静平和，仿佛能将一切烦恼容纳。它纯粹内敛，能与任何色彩配搭，营造出的和谐、自然感，令人感到十分亲切。O网页链接  ,,,,,原创,普通用户,,,,,
皇军白来贾队长,2020年08月13日08:28,0, 一个脑洞：从昨天各部门都做了预警之后，网上的反应来看。会不会如果武汉去年十二月份就封城了，网上也会是一片：就这？这也没什么呀！白封了吧！政府太大惊小怪了吧！ ,,,,,原创,普通用户,,,,,
shaking宝贝的糖果供应商,2020年08月13日08:28,0,雷雨天气一定要以安全为主 2深圳 ,,,,深圳,原创,,,,,,
沧州这点事儿,2020年08月13日08:28,0,这雨下的真大啊，倾盆大瓢滴....瓢泼大盆滴..... 2沧州  ,,2,6,沧州,原创,,,,,,
木易子旭,2020年08月13日08:29,1,听朋友说，回龙观下的最厉害，天台灌顶，但是鸟巢这边雨不算大，路上也没有积水，随手拍了一张暴雨过后的五环塔，现在又开始蒙蒙细雨了拍照机型：荣耀Play4T Pro ,,,3,,原创,,,,,,
环球网文化频道,2020年08月13日08:29,0, 柳外轻雷池上雨，雨声滴碎荷声。—— 欧阳修 （宋） 图片原创摄影@环球网文化频道 ,2,,,,原创,,,,,,
邹毅的邹,2020年08月13日08:29,0,北京#大1路# 司机师傅:今晨#北京空气质量# 一级优【#每日一问#：新京报：应对暴雨，“宁可十防九空，不能失防万一”本质上，极端天气也是对城市现代化治理能力的考验。这是一场备受关注的大雨。早在这场雨来临之前，北京市就已经紧急动员起来，全面部署全市防汛工作。11日预报有最强降雨过程，应该说，这是科学研判的结果，在这样的情况下，北京市各部门迅速行动起来，以“万无一失”的紧急戒备，求得城市安澜，这是一种高度负责任的态度。毕竟，防汛面前，“宁可十防九空，不能失防万一”。对于首都北京这样的超大型城市，一场大雨牵动城市的每一根神经，而“超大型城市”的特点又决定了防汛工作必然点多面广，任何一个盲点、细节都不应该放过。本质上，极端天气也是对城市现代化治理能力的考验。 #国贸三期#蔚蓝地图一目了然#最新疫情地图##颜值气质图文晨报# @澎湃新闻@健康中国一目了然@新京报 #BeijingAirNow# @北京电视台@世界卫生组织 @健康中国 ,,,1,,原创,,,,,,
北京延庆消防,2020年08月13日08:29,0, 【暴雨雷电频繁，出行谨防触电雨天触电让人猝不及防，谁能够提前预料前方雨水积水是否带电呢？若雨天出门不可避免，那么，我们应如何预防触电呢？赶紧跟着消防蜀黍来看看↓↓↓ ,,,,,原创,,,,,,
博山检察,2020年08月13日08:30,1, 记者肖佳佳：因本次降雨局部地区雨强比较大，排水集团一线工作人员快速清理树叶、垃圾等雨水口杂物，避免雨水口糊堵。（视频制作：记者王斯浓） @人民日报 @中央人民广播电台 @央视频@北京日报 @新京报 @梨视频 @朱永新 @首都职工之家 @首都文明办  ,,,,,原创,,,,,,
中山广播电视台,2020年08月13日08:30,1,昨天，京津冀等地出现入汛以来最强降雨，局地暴雨或大暴雨。北京多家市属公园和山区景区关闭，暴雨、雷电、地质灾害、洪水、大风五预警齐发。 ,,,1,,原创,,,,,,
信阳消防,2020年08月13日08:31,0,【暴雨出行，这份安全指南请收好！当前，我国南北方全面进入主汛期，极端天气多发，降雨集中，暴雨天安全事故易发，提前做好防范是关键！暴雨预警都是啥意思？暴雨天该注意点啥？戳图↓↓get暴雨出行安全指南！ ,,,,,原创,,,,,,
臭小子爱婷宝,2020年08月13日08:31,0,在朋友圈读完了《四海龙王的一天》，还一大早就被晒了个透黑。下午瑟瑟发抖的抱着雨伞打车出门，完事颠儿颠儿继续打车回家。我的趿拉板和短裤终究是错付了，只能坐在客厅吃着西瓜继续看《四海龙王迟到的一天》 ,,,1,,原创,普通用户,,,,,
窕云,2020年08月13日08:31,0, 难道说是龙王睡迟了吗？是不是顾着在海里面攒 忘记准时出来了 ,,,,,原创,个人认证,,,,,
OliviaDt·,2020年08月13日08:31,2, 小雨怡情，暴雨难受烦躁，到处都淹掉了，这得有多少损失快走吧！ ,,,1,,原创,个人认证,,,,,
柳清酒959,2020年08月13日08:31,0,来吐槽一下吧，昨天北京暴雨，于是和老板申请，下午在暴雨来之前，提前让大家走，第二天让大家加班把下午耽误的工作补上，结果就有一两个跟我掰扯，第二天为什么要加班？真的很无语，我也知道总有一两个人赶这个节骨眼，正好有工作。于是我说，不强制大家加多长时间班，只是要求大家不要因为这半天耽误正常的工作进度，明天下班把正常的工作进度赶上就可以了。我要顾大局啊，不能因为一两个人现在走不了，让整个公司的人陪你困在大雨里啊，而且有的人回家得2个小时地铁，而你5分钟步行就到家了。发泄完就得正常上班，没有怨言了。 2北京·清河 ,,,1,北京·清河,原创,普通用户,,,,,
嘟滴6037598595,2020年08月13日08:31,1,昨晚北京的暴雨 ,,,,,原创,普通用户,,,,,
潜伏短线操盘富豪,2020年08月13日08:31,0,清早6：30的北京南站已经出现小堵。暴雨后的北京空气清新舒适凉爽。各地已不需要核酸报告了，大家都忙碌起来吧！ 2北京·北京南站 ,,,2,北京·北京南站,原创,,,,,,
宝维宝妮,2020年08月13日08:31,1,雨是真的很大，任丘这么多年从来没有这样过  ,2,1,13,,原创,普通用户,,,,,
异想生活笔记,2020年08月13日08:31,1,早安 北京广州都下了暴雨，北京er感慨终于下雨了，广州er感叹终于有点凉意了，这可能就是南北差异吧 这几天不少地方都有雨，出门记得查看天气带好雨具哦～ ,,21,21,,原创,,,,,,
·与肖先生绝配·,2020年08月13日08:32,0,他和你们一定要注意安全 ,,3,,,原创,,,,,,
纸巾同学iN,2020年08月13日08:32,1,哈哈哈哈哈哈哈哈哈哈龙王骑电动车在来的路上这是终于赶到了还是终于核酸检测完了所以说该来的总是会来的我为昨晚吐槽小雨点深感抱歉北京人民安好吗曾可妮昨晚等到雨了没@曾可妮Jenny-Z,,,,,原创,个人认证,,,,,
爱宁的湾湾,2020年08月13日08:32,2,白天全北京都在等下雨哪知道睡了一觉醒来深夜大暴雨导致马路积水，环卫工人深夜就在清扫马路，辛苦啦????（视频来源于网络侵删）  ,1,3,4,,原创,,,,,,
月光寻源記,2020年08月13日08:33,0,是龙王去北京了吧 ,,,,,原创,个人认证,,,,,
仙鹤赴闲云,2020年08月13日08:33,1,昨天雨确实挺大的 晚上睡觉都能听到声音 ,,,,,原创,个人认证,,,,,
小本页,2020年08月13日08:33,0,北京还真是上风上水上海淀啊，每次大雨最强烈的就是地势最低的房山区，我们西安是上风上水上长安，大雨倾盆都在北边好像 ,1,1,3,,原创,,,,,,
你好鸭鲜卤零食,2020年08月13日08:33,0,我的朋友— “”蓝天白云””，你们一定要顺利抵达北京哦！鸭鸭在这等你们的好消息  ,2,84,11,,原创,普通用户,,,,,
八月份的尾巴我是Zoe,2020年08月13日08:33,0,北京，暴雨后的清晨。?? ,,,1,,原创,,,,,,
妹比话讲,2020年08月13日08:33,1,一定要注意安全，虽然调侃“万众期待的大雨来了”，但是调侃归调侃，一线人员注意安全 ,,,,,原创,普通用户,,,,,
许昌消防,2020年08月13日08:33,0,#应急科普#【汛期当前，安全第一！这份指南务必收好7月以来，多地遭遇因强降雨引发的山洪、内涝等灾害，多地灾情严重。面对山洪、城市内涝，我们该如何防范？快来了解↓ #防汛救援第一线# @中国政府网 ,,,1,,原创,,,,,,
全城婚礼定制,2020年08月13日08:33,0,让光照进来，扑满遗落的堡垒边，鸢尾之花绽开，为了你而等待。#全城婚礼定制##舟山婚礼# 2舟山 ,,,,舟山,原创,,,,,,
珠海网警巡查执法,2020年08月13日08:33,0,【暴雨行车的8条注意事项你那里有下雨了吗？ 暴雨天气，请驾驶人注意安全，减速慢行！你该如何保障安全？暴雨天气行车安全指南↓↓  （图源：@公安部交通管理局 ） ,1,,,,原创,,,,,,
荔枝味儿的ing,2020年08月13日08:33,0,从地铁站到家 7分钟路程让我从头湿到脚打伞大概就是个形式？ ,,,,,原创,普通用户,,,,,
